"","playlist_id","playlist_name","danceability","energy","speechiness","acousticness","instrumentalness","liveness","valence","track.id","track.name"
"1300","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.457,0.969,0.0365,0.000819,0.0278,0.279,0.676,"0CL0dyPjXIE8zaAbCmvqVL","No Anchor"
"1301","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.354,0.972,0.0866,8.17e-05,9.18e-05,0.109,0.494,"4VQJ2EROhC6aTe72oZCdG0","36 Barrels"
"1302","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.654,0.897,0.0574,0.0126,0.0159,0.043,0.909,"2I3HfKZFH69dLwhapHrI9o","Everything Went Numb"
"1303","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.29,0.955,0.113,0.000122,0.396,0.307,0.482,"6En9VwVKoyOEbsBDLgu2b5","Seize"
"1304","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.551,0.938,0.21,0.0131,0,0.355,0.595,"5xVwqU3u9tdY3zCxxdkHs7","Tall Cans In The Air"
"1305","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.458,0.943,0.138,0.000307,0,0.0915,0.602,"5hu0I0RQ1Lbj7lhG3FATIu","Double Arrows Down"
"1306","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.45,0.879,0.0456,0.00161,0,0.257,0.704,"7cpCYJ7oiUMhgalxSZmNdf","Quarantine"
"1307","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.394,0.992,0.202,0.000361,0.000525,0.23,0.174,"68JdZkDzR1LRF2iabKlr4u","Comfortably Dumb"
"1308","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.373,0.968,0.0782,0.00132,0.0274,0.0848,0.847,"3nhJpxZXEQTsZwrDUihXQf","Drunken Lullabies"
"1309","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.196,0.977,0.161,7.61e-06,0.0183,0.085,0.501,"2xSzRDX9zsJOr62mFgNU7u","Resuscitation Of The Year"
"1310","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.486,0.832,0.0637,0.00441,0,0.101,0.582,"5ApJ6uoCkLVRDHYu4RoMpW","Dippy Egg"
"1311","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.646,0.962,0.0536,0.138,0,0.471,0.961,"41kg2RvdwBuIv0OPpvBS4v","Time Bomb"
"1312","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.405,0.868,0.0636,0.0613,0,0.344,0.392,"32Dfh7o4Gs7y6IB8DVp1gD","Wonderful Day for the Race"
"1313","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.466,0.997,0.0832,0.000381,0.83,0.389,0.274,"7yhPFKShKFymungjXhdYxZ","Alchemy"
"1314","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.563,0.836,0.0629,0.000427,0,0.135,0.384,"3moomsVlUVM1oUEE5Wslsg","Zero Remorse"
"1315","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.24,0.956,0.0731,0.000686,7.55e-05,0.389,0.331,"6BnMIT1lebCqZqa9SZjUaH","Cutesy Monster Man"
"1316","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.447,0.939,0.12,0.00438,0,0.236,0.69,"78MLd7i4qcG2nknFGRdjjZ","Scream Out"
"1317","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.352,0.862,0.0374,2.42e-05,0.000339,0.121,0.61,"1Xw4O0rJR4vDCfJNSycn9i","Hang My Head"
"1318","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.275,0.993,0.138,0.000186,0,0.302,0.19,"2HY0xuuAqkGAlocHJ2Plu3","Prisoner of Society"
"1319","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.582,0.925,0.182,0.0341,0.000116,0.579,0.701,"5njSPpv1nzVOBhDoHiibQA","Diamonds And Guns"
"1320","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.504,0.942,0.0558,0.000224,0.019,0.0601,0.373,"5YItelunJdgQncp9TOZiCH","Two Notes Shy of an Octave"
"1321","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.561,0.944,0.0611,0.000171,0.148,0.0856,0.165,"1QT3Is0dh27Avn6aRtGOZ8","Notre Dame"
"1322","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.484,0.913,0.0389,0.00376,0,0.167,0.556,"0YQfhg5OhBajiuMbtQFxPs","Sweetness"
"1323","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.493,0.946,0.0839,2.62e-05,1.27e-05,0.163,0.425,"3awZR6RwEJA0Mb1vrOKlTM","Surviving California"
"1324","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.344,0.934,0.0889,4.82e-05,0,0.297,0.598,"1nDAlB9sVAeJfMt2rGM0Hi","Refusal"
"1325","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.241,0.916,0.168,0.000868,0,0.031,0.67,"1Wc4oMYsjCqMSDQST8oXEr","Put The Knife Away"
"1326","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.541,0.904,0.0435,0.00143,0,0.193,0.541,"5jZ1Z2GFTf2gwmFc3qiUxs","The Taste of Ink"
"1327","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.413,0.984,0.0472,0.000434,0.0155,0.0939,0.405,"1Lpmme6uCsPJIdcbR5aePx","I Was Wrong"
"1328","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.385,0.846,0.0813,0.000539,0.00122,0.0744,0.929,"5e3Zy2KYr34wbE450xQxcI","Everything to Me"
"1329","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.613,0.981,0.0381,0.000476,0.000575,0.197,0.861,"3jGUd86f3hLJixceqMxHWi","Knifeman"
"1330","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.359,0.983,0.0864,9.09e-05,3.54e-05,0.335,0.486,"1FTBGFF2CJIEsMdkRMHo6z","The Best I Ever Had"
"1331","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.5,0.921,0.0355,0.000165,0.00118,0.0959,0.891,"7dVDWf0wud70V4PgYfKnaG","Burnout"
"1332","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.42,0.977,0.0686,0.000653,0,0.196,0.729,"2vJfFun6zWLzSiSl39LNqL","Oh, Brother"
"1333","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.468,0.944,0.0636,0.0111,0,0.0963,0.642,"6L7yRELeAvbRXxIrvyznmY","Skeletons"
"1334","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.244,0.979,0.0989,4.11e-05,0.00268,0.375,0.594,"7cePDyQv5FOCLxPX8MMuuz","The Boy Who Destroyed The World"
"1335","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.564,0.968,0.0803,1.33e-05,0.0602,0.192,0.428,"6c6qxzU55Nnp3o30A9JlNm","Curb Feelers"
"1336","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.607,0.98,0.0643,0.000914,4.44e-06,0.817,0.391,"5GPrVZItFl0cxKNeRPDcPp","Fred's Got Slacks"
"1337","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.505,0.938,0.0432,0.0201,0.00218,0.177,0.961,"1pNlZQeoPnlxqf1Mjgm0H2","Ruby Soho"
"1338","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.328,0.884,0.0338,0.0676,0.0166,0.327,0.686,"4Q4w8aRdfhIIEhBututktL","Story of My Life"
"1339","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.439,0.993,0.113,0.000128,0,0.323,0.236,"7JlEMpVRdzuqiVDuQuS2c0","SOS"
"1340","37i9dQZF1DX3MU5XUozve7","Skatepark Punks",0.323,0.931,0.0675,5.8e-05,0.0853,0.284,0.4,"2TBPzNkFGFlA8IJZGARQtx","New Eyes Open"
"1341","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.616,0.727,0.0365,0.00401,0.86,0.157,0.54,"5FFowl1Ve4S5OehL6OywSg","Waiting Room"
"1342","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.282,0.943,0.121,0.741,0.414,0.178,0.15,"5LgiqEgpK54OfXC6947wbU","Where Eagles Dare"
"1343","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.317,0.885,0.144,0.176,0.000249,0.221,0.704,"5szJ8SMwQVEvvdk65w6M6g","California Uber Alles"
"1344","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.611,0.947,0.0433,0.0768,6.33e-05,0.0962,0.949,"0weTorJ7HSAdi874qIFCXM","I Wanna Be Sedated"
"1345","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.374,0.816,0.0578,0.119,8.01e-06,0.0808,0.138,"4kFfFe38CRVnTsakUTL4E4","Rise Above"
"1346","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.32,0.798,0.124,0.00033,0.692,0.176,0.74,"38wCbVfMreML5ZhF5iQuKA","Disorder - 2007 Remaster"
"1347","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.323,0.978,0.118,0.0422,0.00019,0.201,0.168,"3LoDeIbiR12sAznmpNEmKA","Anarchy in the U.K."
"1348","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.527,0.871,0.0354,0.0229,0.155,0.419,0.107,"672N8DGGTOLCOgWe0koX5g","I Wanna Be Your Dog"
"1349","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.13,0.979,0.113,0.617,0.409,0.338,0.368,"6n7DUOZGILo0dU9pwjQsbA","Holiday in Cambodia"
"1350","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.526,0.9,0.0545,0.00539,4.12e-05,0.14,0.883,"7lSDCrF11sdTVfjbAQVZE8","I Fought the Law"
"1351","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.181,0.946,0.096,0.0257,0.223,0.344,0.363,"0S8LgLoseDB6W2HWd1ym6P","Last Caress"
"1352","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.439,0.971,0.177,0.0148,1.34e-05,0.255,0.24,"2yE3bwbhqypdsuhmv48Svn","Alternative Ulster"
"1353","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.274,0.908,0.0691,0.00103,0.00219,0.154,0.483,"6ui6l3ZNvlrGQZArwo8195","God Save the Queen"
"1354","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.547,0.733,0.0433,0.0103,0.131,0.117,0.962,"33iQW2OneB0oNh2NfrAzqW","Blitzkrieg Bop - 2001 Remastered Version"
"1355","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.266,0.831,0.0453,0.000862,0,0.0555,0.778,"0bHm2wFL0m7qZIlhO7PQu5","Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version"
"1356","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.614,0.755,0.0276,0.0162,1.9e-06,0.0831,0.645,"75a66iUfwKdJb5n9juvXRI","Los Angeles"
"1357","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.452,0.652,0.0368,0.000697,0.564,0.321,0.529,"44qEQsgGIiKEE6oYwOGo2s","Bad Mouth"
"1358","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.372,0.976,0.0483,0.00672,2.47e-06,0.158,0.714,"0kvH59HS2T2m4bsXJhBGNC","Lust For Life"
"1359","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.651,0.801,0.0514,0.123,0,0.0825,0.776,"5jzma6gCzYtKB1DbEwFZKH","London Calling - Remastered"
"1360","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.47,0.913,0.0343,6.59e-05,0.267,0.222,0.977,"2LUVo82IKIpCuBNSaqF0G8","Corona"
"1361","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.506,0.903,0.0455,0.00169,0,0.336,0.781,"1MPEPvmX18S9MK4RlMKIst","Hope"
"1362","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.258,0.932,0.0702,0.0467,8.09e-06,0.142,0.334,"2mKj8Em0GLFu8I78yM1CfU","Pretty Vacant"
"1363","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.494,0.923,0.182,0.0962,0,0.128,0.577,"5E47rKJbS74jyLZaSgb0kS","Bloodstains - Original Version"
"1364","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.569,0.954,0.126,0.35,0.000265,0.0768,0.574,"7xkSwLmSHDlnNuiePDgp22","Sound System"
"1365","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.571,0.858,0.0326,0.0551,0.665,0.0943,0.716,"1RG1Pz45nlYNHka7JioyOT","Uncontrollable Urge"
"1366","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.744,0.721,0.0899,0.025,0.0466,0.155,0.965,"62uw0iWu8jLB4cYBQxjdcm","Damaged Goods"
"1367","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.305,0.965,0.0809,0.00128,0.00124,0.317,0.644,"4tPFEWRuNQhibDQSGB2PVE","Don't Want to Know If You Are Lonely"
"1368","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.403,0.891,0.139,0.00525,0.00379,0.0519,0.427,"678Fh7cIfN1sLqxsj5sc2G","Sonic Reducer"
"1369","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.49,0.536,0.0382,0.0391,0.371,0.116,0.732,"7Me0vOSlJfaPY7Pc4GeItd","Marquee Moon"
"1370","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.388,0.771,0.0385,5.46e-05,0,0.359,0.826,"35PI5Hsq17h723EbyyDFsi","Suburban Home"
"1371","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.196,0.918,0.0547,0.175,1.62e-06,0.093,0.384,"6sC3btkeaVA9IEhe0qbifj","New Rose"
"1372","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.308,0.926,0.15,0.184,0,0.0782,0.193,"4DA95pyBe6QORPGvTEuMWQ","TV Party"
"1373","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.241,0.943,0.0566,0.000737,0.0269,0.349,0.93,"7Ig7b1MJJKbNyTxLU6u9rZ","Suspect Device"
"1374","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.701,0.261,0.0938,0.219,0,0.0821,0.89,"5TM2eqdzfWPHklI7YnBmsD","Blister in the Sun - 2002 Remastered Version"
"1375","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.139,0.712,0.0399,0.000612,0.816,0.0983,0.689,"6MYusHmom4vpQN4qGyHl0h","Banned In D.C."
"1376","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.459,0.966,0.0302,0.0061,0,0.146,0.38,"4BZLAm5rqqChHZlBlHuSMV","Wild in the Streets"
"1377","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.485,0.846,0.0528,0.0157,0.0287,0.0766,0.743,"49G0Rj1qpt75vdgiOo8QAE","She's Lost Control - 2007 Remaster"
"1378","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.44,0.85,0.165,0.129,3.79e-06,0.0959,0.637,"7wLBPjReJhdkFtrGHgUcxG","Blank Generation"
"1379","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.504,0.877,0.053,0.000242,2.66e-06,0.293,0.821,"0Hl2Vuhhhh8buesoxUk1DW","Lexicon Devil"
"1380","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.276,0.91,0.0491,0.00101,0.0014,0.276,0.935,"6yIaRcvzhIrukxS4VVhil0","Minor Threat"
"1381","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.438,0.916,0.124,0.00573,1.07e-06,0.334,0.391,"0ritgEzDOsxbd2IfYX96S9","Bastards of Young - 2008 Remaster"
"1382","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.716,0.877,0.281,0.0128,0.000918,0.114,0.956,"21vp1orbqySVyww9ngW44w","Viet Nam"
"1383","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.297,0.811,0.0583,0.0128,0.538,0.111,0.722,"2vFaBeQqDVZW9SiJeiM4LU","Gut Feeling / (Slap Your Mammy)"
"1384","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.382,0.955,0.0771,0.0341,0,0.162,0.205,"69cHTfo3Dc7S4sl1bQScNO","What Do I Get?"
"1385","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.675,0.641,0.0427,0.0297,0.863,0.144,0.854,"5Q4OndPgegGCR88wPsXswf","I'm Waiting For The Man - Album Version (Stereo)"
"1386","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.42,0.947,0.119,0.262,6.52e-05,0.416,0.51,"4rpfA2rFOC7FMGxFNktB0i","Knowledge - 2007 Remaster"
"1387","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.481,0.922,0.0534,0.0282,6.93e-06,0.536,0.709,"6pkv89yzv9kw6Vxhz8nSIH","The Passenger"
"1388","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.419,0.75,0.0469,0.0065,0.254,0.249,0.861,"3iTGXWfuazyOJBbjHXary5","Mannequin - 2006 Remastered Version"
"1389","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.33,0.784,0.19,0.157,2.08e-05,0.58,0.196,"5Og9VyCOfxmZCuv1UhIyxE","Six Pack"
"1390","37i9dQZF1DX3LDIBRoaCDQ","Classic Punk",0.358,0.804,0.302,0.0404,0,0.111,0.625,"7G83ZwD2msTtFaBQExc8QB","Institutionalized"
"1391","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.591,0.764,0.0483,0.0383,0,0.103,0.478,"5HCyWlXZPP0y6Gqq8TgA20","STAY (with Justin Bieber)"
"1392","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.736,0.704,0.0615,0.0203,0,0.0501,0.894,"27NovPIUIRrOZoCHxABJwK","INDUSTRY BABY (feat. Jack Harlow)"
"1393","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.808,0.897,0.0348,0.0469,3.14e-05,0.364,0.591,"6PQ88X9TkUIAUIZJHW2upE","Bad Habits"
"1394","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.664,0.609,0.0707,0.304,0,0.0926,0.194,"3Vi5XqYrmQgOYBajMWSvCi","Need To Know"
"1395","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.762,0.766,0.0343,0.00776,6.98e-05,0.128,0.442,"5fwSHlTEWpluwOM0Sxnh5k","Pepas"
"1396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.714,0.8,0.0504,0.127,0,0.359,0.589,"3Wrjm47oTz2sjIgck11l5e","Beggin'"
"1398","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.556,0.661,0.204,0.3,0,0.101,0.668,"6PERP62TejQjgHu81OHxgM","good 4 u"
"1399","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.61,0.508,0.152,0.297,0,0.384,0.758,"3BZEcbdtXQSo7OrvKRJ6mb","MONTERO (Call Me By Your Name)"
"1400","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.748,0.74,0.0484,0.0107,2.18e-05,0.101,0.518,"6OGogr19zPTM4BALXuMQpF","Take My Breath"
"1401","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.824,0.764,0.0854,0.0888,0.00294,0.117,0.881,"6Uj1ctrBOjOas8xZXGqKk4","Woman"
"1402","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.702,0.825,0.0601,0.00883,0,0.0674,0.915,"463CkQjx2Zk1yXoBuierM9","Levitating (feat. DaBaby)"
"1403","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.332,0.225,0.0348,0.767,0.00349,0.128,0.297,"4RVwu0g32PAqgUiJoXsdF8","Happier Than Ever"
"1404","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,"3USxtqRwSYz57Ewm6wWRMp","Heat Waves"
"1405","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.523,0.702,0.0462,0.00397,0.0325,0.063,0.494,"5RhFmJifQe83FpQ6ZFFTZ5","I am not a woman, I'm a god"
"1406","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.65,0.825,0.0325,0.0215,2.44e-05,0.0936,0.593,"37BZB0z9T8Xu7U3e65qxFy","Save Your Tears (with Ariana Grande) (Remix)"
"1407","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.762,0.701,0.0286,0.235,0.000158,0.123,0.742,"748mdHapucXQri7IAO8yFK","Kiss Me More (feat. SZA)"
"1408","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.776,0.808,0.117,0.0297,0.000127,0.103,0.494,"0z8hI3OPS8ADPWtoCjjLl6","Summer of Love (Shawn Mendes & Tainy)"
"1409","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.666,0.796,0.103,0.0492,0,0.0442,0.61,"1058fW9H3fZA6QjYCdOBad","Don't Go Yet"
"1410","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.827,0.731,0.088,0.13,0,0.418,0.607,"6KgtcmCF9Ky68XC7ezxl3s","Rumors (feat. Cardi B)"
"1411","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.829,0.512,0.187,0.492,0,0.12,0.638,"4XvcHTUfIlWfyJTRG0aqlo","2055"
"1412","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.77,0.787,0.0583,0.198,0,0.262,0.513,"0bI7K9Becu2dtXK1Q3cZNB","Don't Be Shy"
"1413","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.586,0.616,0.0324,0.182,0,0.0927,0.719,"7MAibcTli4IisCtbHKrGMh","Leave The Door Open"
"1414","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.471,0.396,0.0336,0.77,0,0.0729,0.263,"44V6EzbUSYgyfsNiP0FrlA","Visiting Hours"
"1415","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.677,0.696,0.119,0.321,0,0.42,0.464,"4iJyoBOLtHqaGxP12qzhQI","Peaches (feat. Daniel Caesar & Giveon)"
"1416","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.659,0.667,0.0339,0.00173,2.85e-05,0.1,0.468,"1imMjt1YGNebtrtTAprKV7","Love Again"
"1417","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.721,0.738,0.0403,0.00226,4.41e-06,0.118,0.637,"4qu63nuBpdn0qHUHuObEj1","Leave Before You Love Me (with Jonas Brothers)"
"1418","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.38,0.339,0.0338,0.691,0,0.12,0.0849,"5CZ40GBx1sQ9agT82CLQCT","traitor"
"1419","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.571,0.767,0.287,0.336,0,0.0809,0.605,"1dIWPXMX4kRHj6Dt2DStUQ","Chosen (feat. Ty Dolla $ign)"
"1420","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.689,0.695,0.0429,0.019,0,0.123,0.359,"55sgQENF3LY1sUcJUwasLl","Don’t Go (with Justin Bieber & Don Toliver)"
"1421","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.727,0.681,0.0265,0.00214,0.000307,0.0861,0.448,"6OufwUcCqo81guU2jAlDVP","Love Tonight - Edit"
"1422","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.57,0.455,0.0996,0.441,0.000746,0.0654,0.399,"4bF2y8rR7GUjrd5LNEvej3","París"
"1423","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.422,0.34,0.0351,0.877,1.77e-05,0.149,0.223,"1is8gU4RVcN4J8xItxWoOY","I GUESS I'M IN LOVE"
"1424","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.796,0.798,0.0317,0.034,4.19e-05,0.0952,0.942,"6zSpb8dQRaw0M1dK8PBwQz","Cold Heart - PNAU Remix"
"1425","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.739,0.588,0.136,0.00308,0,0.109,0.774,"3JR0ducCexKbeK47g6AHm5","Butter (feat. Megan Thee Stallion)"
"1426","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.835,0.691,0.113,0.0159,1.44e-05,0.108,0.581,"1mSdbey7RstGLY2udgXv74","Essence (feat. Justin Bieber & Tems)"
"1427","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.778,0.628,0.0618,0.705,0.00193,0.299,0.698,"6OTKVgVpVaVjhRLYizPJKA","Just for me"
"1428","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.731,0.626,0.0805,0.125,0,0.183,0.862,"1sx0XsWUusUoPstbvokZjP","A-O-K"
"1429","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.682,0.72,0.0381,0.326,0,0.148,0.673,"2UbVnbE5FH6008mAm6Mmgw","Run"
"1430","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.78,0.718,0.0506,0.31,0.000163,0.0932,0.342,"4fSIb4hdOQ151TILNsSEaF","Todo De Ti"
"1431","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.663,0.434,0.0648,0.828,0,0.249,0.225,"2CVChktEKBsM6v4IfdFU5k","double take"
"1432","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.797,0.631,0.0786,0.0904,3.71e-06,0.0998,0.288,"40uMIn2zJLAQhNXghRjBed","Motley Crew"
"1433","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.75,0.608,0.0387,0.00165,0,0.178,0.958,"4pt5fDVTg5GhEvEtlz9dKk","I WANNA BE YOUR SLAVE"
"1434","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.725,0.86,0.182,0.422,0.000284,0.0674,0.791,"2vmfvSoZBFAt9hhRoEByLi","Volví"
"1435","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.595,0.784,0.102,0.216,0,0.0608,0.479,"5K6Ssv4Z3zRvxt0P6EKUAP","Heartbreak Anthem (with David Guetta & Little Mix)"
"1436","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.713,0.676,0.027,0.0377,0,0.154,0.721,"6fRxMU4LWwyaSSowV441IU","Beautiful Mistakes (feat. Megan Thee Stallion)"
"1437","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.439,0.61,0.116,0.593,1.07e-05,0.341,0.172,"61KpQadow081I2AsbeLcsb","deja vu"
"1438","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.443,0.459,0.074,0.546,1.05e-06,0.307,0.565,"27tDoZsybt3KvJWTDoW9id","Heartbreak Anniversary"
"1439","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.95,0.693,0.0898,0.0133,0,0.173,0.891,"5zNW5ARjYhJQJz1AChP33n","Thot Shit"
"1440","37i9dQZF1DXcBWIGoYBM5M","Today's Top Hits",0.855,0.463,0.0367,0.217,1.77e-05,0.347,0.866,"7BoobGhD4x5K96Me0hqC8Q","Build a Bitch"
"1441","37i9dQZF1DWSpF87bP6JSF","La Lista Pop",0.781,0.748,0.242,0.105,0,0.156,0.788,"0EtuSDTRJYUwlPf4y6coIz","999 (with Camilo)"
"1442","37i9dQZF1DWSpF87bP6JSF","La Lista Pop",0.762,0.77,0.223,0.138,0,0.15,0.631,"4HzqWEdAbzcVFDv0pvxV4w","Sobrio"
