,playlist_name,track.id,track.name
754,Pure Rock & Roll,5fx7fRMsdrj56XSbY2iudA,Mississippi Queen
757,Pure Rock & Roll,2tkyEHSkv0I3l4OkBe1FnO,Spoonman
759,Pure Rock & Roll,1OxcIUqVmVYxT6427tbhDW,Fly Away
762,Pure Rock & Roll,08mG3Y1vljYA6bvDt4Wqkj,Back In Black
763,Pure Rock & Roll,2PETsovNFRjQOSMWj8gNii,Superblood Wolfmoon
765,Pure Rock & Roll,0CFtlafteObzOEuJdESQkb,Eat The Rich
767,Pure Rock & Roll,5c1nPzFo0fziACO6fKtxqT,Got No Shame
768,Pure Rock & Roll,6NvRxjfYkkT2SpirAlmsjH,No One Knows
769,Pure Rock & Roll,4u9f8hqstB7iITDJNzKhQx,My Generation - Stereo Version
770,Pure Rock & Roll,0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer
771,Pure Rock & Roll,69d54YOS8TOQiUYjX57XeA,A Hard Day's Night - Remastered
773,Pure Rock & Roll,7tAmzWK9NEePoe0T9mM30B,Snortin’ Whiskey
774,Pure Rock & Roll,29SyMC0plk6qw8NMF7lfRL,You Really Got Me - Mono Mix
775,Pure Rock & Roll,2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You
777,Pure Rock & Roll,7zLC4HAY11GvvKsZHNrkAp,I Wanna Rock (Remastered Album Version)
778,Pure Rock & Roll,4mcZYzoGwPRDdhWVlygiHf,Refugee
783,Pure Rock & Roll,1PqETpgGlfWvkWRF4ypD9w,Magic Carpet Ride
784,Pure Rock & Roll,0ZGLuduCPjgWY1n85ykgMe,Back In the Saddle
786,Pure Rock & Roll,1BfR5GMOgW0peHkPxrwf11,Safari Song
792,Pure Rock & Roll,0tMm5BfVLypKykJnoXsEVL,Since You Been Gone
797,Pure Rock & Roll,3GGkKcUEC4xMxbJ9HEjWNg,The Jean Genie - 2013 Remastered Version
798,Pure Rock & Roll,5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight
800,Pure Rock & Roll,4DWzGxXc3shAzDGy2UIaL5,Learning To Fly
803,Are & Be,3S4gq91XRuohTTfJZAiGVK,Memories
805,Are & Be,4dmNBu6IEQahPJDlQQOY69,Come Through (feat. Chris Brown)
806,Are & Be,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary
809,Are & Be,2sXf2JdbB2GlNju00kw9WE,Skate
811,Are & Be,0Gmjaje0sMUwD5mIHlhlfs,LOST YOU
812,Are & Be,6oIahjoSHQ3GQJg0hrLdzY,I Believed It (feat. Mac Miller)
814,Are & Be,3EG9FJ0ToLfgnc1IG2Z1wz,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)
815,Are & Be,3XFY3bKOme4E3QhJqHS1Pi,Leave The Door Open - Live
816,Are & Be,24h4cKTzN3i3vJhYtb1gXK,Fancy
817,Are & Be,5wDeGgYjng63MbfVQyEt0O,Rather Be (with Kiana Ledé)
818,Are & Be,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon)
827,Are & Be,60ynsPSSKe6O3sfwRnIBRf,Streets
828,Are & Be,3YJJjQPAbDT7mGpX3WtQ9A,Good Days
829,Are & Be,2kMarngrIWYgmAdVjruuuW,Can't Let It Show
830,Are & Be,5f2CDk3D2XX8XyL6kViwZI,No Plans for Love (with Ne-Yo & Kent Jones)
831,Are & Be,5bFhF2rvHQrVqI4ypvb1LH,Damage
832,Are & Be,72ZrqClOsbyE8gdeW28EMy,Body
834,Are & Be,7aJwamBFV2pjHTXUnlDgZb,FWM
836,Are & Be,5W8wRrlABmYv0Rlz0GzJd7,Worldwide
840,Are & Be,5JycxhApZmzbA4xSwvqh6k,All To Me
841,Are & Be,7beY8mXJuC4l0J2WgVoCfm,Bad Habits
843,Are & Be,4Xr6BbSSu5HhImp8vfxMbg,On It
846,Are & Be,6vztLRlDjURphQVkyxqix9,Letter 2 U
847,Are & Be,1sVEcxx3au6WWt8WcQO4N9,Same Space? - Remix
851,DOPE.,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow)
853,DOPE.,5Kskr9LcNYa0tpt5f0ZEJx,Calling My Phone
855,DOPE.,3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name)
856,DOPE.,1YDebgap5OFwXEBG18NJvy,Red Light Green Light
858,DOPE.,1fxYz1s15pyZLsJT0Hdh1m,Late At Night
862,DOPE.,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior)
867,DOPE.,6zFMeegAMYQo0mt8rXtrli,HOLIDAY
868,DOPE.,6Ozh9Ok6h4Oi1wUSLtBseN,BOP
870,DOPE.,6KgtcmCF9Ky68XC7ezxl3s,Rumors (feat. Cardi B)
871,DOPE.,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix"
877,DOPE.,2BITQ360Knh6qNAOqR7Dyq,Miss The Rage (feat. Playboi Carti)
883,DOPE.,4Li2WHPkuyCdtmokzW2007,Ni**as In Paris
884,DOPE.,5zNW5ARjYhJQJz1AChP33n,Thot Shit
888,DOPE.,60ynsPSSKe6O3sfwRnIBRf,Streets
889,DOPE.,10hcDov7xmcRviA8jLwEaI,Need To Know
895,DOPE.,0nbXyq5TXYPCO7pr3N8S4I,The Box
897,DOPE.,7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX
900,DOPE.,1bFoCHXsP2qd4YWi2JmlCN,"3, 2, 1"
902,DOPE.,1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya
906,DOPE.,4ak7xjvBeBOcJGWFDX9w5n,Rodeo
907,DOPE.,6uvMKqNlrSvcC4NaKnrwjZ,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
912,DOPE.,2cnKST6T9qUo2i907lm8zX,a m a r i
913,DOPE.,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE
916,PEGAO,2KcNrONbZ0hvBPjvrDO2tx,ALMAS GEMELAS
917,PEGAO,5W1qmxHrMlQGGAiFA3ZQqP,Se Le Ve
919,PEGAO,1WUUjDzH1ZMIPz3194CLid,Air Drop
920,PEGAO,3PwRuzdphgedcWVUOVYJ7I,Cúrame
922,PEGAO,2fpKvUg9hxiKAOLuwfEdlJ,Conexión
923,PEGAO,5fDMDKHhVCpUmAvTPJrYNh,Magnum
924,PEGAO,13Tbv4nflNxg9kYBIbJnd9,Dile a El
925,PEGAO,2vmfvSoZBFAt9hhRoEByLi,Volví
928,PEGAO,0G2zPzWqVjR68iNPmx2TBe,Volando - Remix
929,PEGAO,2OTULPNeQUkwQ0tNzcG7tj,Loquita
931,PEGAO,27RSJHEA99Y0Vsow7nA37A,911 - Remix
934,PEGAO,1VauUM5CBX7nkLcgafQL2B,"Eladio Carrion: Bzrp Music Sessions, Vol. 40"
935,PEGAO,2X0ZB9z924BusDXia6yYiw,Elma Maria
936,PEGAO,1Crj1zkRMpsEjb9NOR6Zof,"L-Gante: Bzrp Music Sessions, Vol.38"
937,PEGAO,7COGuXyTr12KvdaYXMqheC,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]"
938,PEGAO,20ChN6ZWJ2yhuXcE6SKHDM,Wow Wow (feat. Becky G)
942,PEGAO,4bF2y8rR7GUjrd5LNEvej3,París
944,PEGAO,3xD6kwkNjCTEKvMT5zgHAx,Perra
946,PEGAO,24YLHalbl2ePQbEXiKqKcP,VUDÚ
947,PEGAO,59rRvUjxSrKnimSsg678f9,PAKATA
949,PEGAO,24taY79KqQTlbjFtkdy3eo,Pegao
951,PEGAO,5g7gOcJf2CInnuZWnmEfRK,Tus Poses
955,PEGAO,42ahuAFlYGjIGBpVdHcLij,YaMeFui
956,PEGAO,1VkfjnJvS5Q5Zn5TmqvcFZ,LE GUSTA QUE LA VEAN
961,PEGAO,1WedZeiezCmCEOzLwhx0hV,Poblado - Remix
962,PEGAO,6hf0RpxTbOprT5nnwzkk8e,Qué Más Pues?
964,PEGAO,05bfbizlM5AX6Mf1RRyMho,AM Remix
966,Perrear y Llorar,0G2zPzWqVjR68iNPmx2TBe,Volando - Remix
969,Perrear y Llorar,0GmiGIxXDNrePrHBpijYDp,Sigue Bailandome
974,Perrear y Llorar,5q2JbCNi4FcnglgPfxcV65,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]"
976,Perrear y Llorar,36dhj3CSJ2gsED35rBswno,Mírame
977,Perrear y Llorar,5O3cRP4ZHC9vvVIHtET1f0,Qué Más Pues
982,Perrear y Llorar,0iWxrdjwEGOrTC9AszgAJk,Viendo el Techo
989,Perrear y Llorar,3tRtlS9YUyYqVgqO3iM4bW,Miss Lonely - Dimelo Flow Remix
990,Perrear y Llorar,46lvmzK8wxAy66tjzXXSh0,Tal Vez
995,Perrear y Llorar,33bnxcjePIkcmNjEFTJX0l,Déjala Que Vuelva (feat. Manuel Turizo)
1003,Perrear y Llorar,4MWb6mltydQn84NrTm7Gpl,Dime Cuantas Veces (Remix) [feat. Justin Quiles]
1004,Perrear y Llorar,0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual
1007,Perrear y Llorar,5zSOVwaY3sVjnmLhuEfsuf,Tú Foto
1011,Perrear y Llorar,59IfP78j5ihHCkBsEU5F4U,Llamado De Emergencia
1012,Perrear y Llorar,6FyRXC8tJUh863JCkyWqtk,Adan y Eva
1015,Perrear y Llorar,5GChYjT0HJVDtJMjcfhYmS,La Pregunta
1020,Perrear y Llorar,5ESAML4PZAbsiTK6OgRV2q,Egoísta
1022,Perrear y Llorar,48fSe5XXSej9Gc0L9QlNGN,No Te Quiero Perder
1024,Perrear y Llorar,2ktoFujjJtantyMoVdBJlX,Pa Olvidarte (feat. Manuel Turizo) - Remix
1025,Perrear y Llorar,7ch7IMYm9DaujSfI1ToSzu,Mi Error
1027,Perrear y Llorar,3jUBszAaGpZq2Nw12j6bVR,Vuelva A Ver - Remix
1029,Perrear y Llorar,17G9G5tBsdzmKmoHIh00sX,Me Gusta - Remix
1030,Perrear y Llorar,1h9P5WJwyvK8OB7O2YiXgp,Ibiza
1031,Perrear y Llorar,7syG2WcnpcoJvxSZT9VbAa,Yo Te Lo Dije
1032,Perrear y Llorar,0sPTfDSZgE3KvcvqaKPtEx,Tanta Falta
1033,Perrear y Llorar,6XBjCetHKdO5L9cwMDVffw,Hipócrita
1036,Perrear y Llorar,6lOrOSBGBDZXIQALvs8igt,Falta
1037,Perrear y Llorar,63LC0DlzmPd9TOYON8blfc,Instinto Natural (feat. Sech)
1038,Perrear y Llorar,0AobgJo4CiiUPxnQktjswB,De Mí Para Tí - Remix
1039,Perrear y Llorar,6wHm04cn5HxK6pE2ITEdUS,Te busco (feat. Nicky Jam)
1040,Perrear y Llorar,1nfyE13arjOuO54HH0zmqj,Esperándote
1041,Perrear y Llorar,33b2wX9d0kxqxhi7lcsC1A,Unica
1043,Perrear y Llorar,1R4GtCpgZ9T0GQyHPsJVEW,Qué Te Está Pasando
1044,Perrear y Llorar,2SSYqDX8KTgy01NlqtUo0F,Ya Me Enteré (feat. Nicky Jam) - Urban Version
1045,Perrear y Llorar,3DN6Gss0WIEMXc1AvnrAA5,Ay Corazón
1046,Perrear y Llorar,6kOHug1s9Nd5gsHrX8irs2,Mi Mala - Remix
1047,Perrear y Llorar,0L3DcFGrGtixx5MmxJbJNI,Dispuesto (feat. Ozuna)
1052,Perrear y Llorar,51uLQESb4VnYAbs5WtGxho,En Cero
1053,Perrear y Llorar,2PgsOTPkF25VJ9cZmUjSKE,La Realidad (Remix)
1054,Perrear y Llorar,7M8K2ermHPnLJildw6F6EP,Aprendi a Amar
1056,Perrear y Llorar,0vRPGvIiFaRwohogbqmzKx,No Te Vayas
1057,Perrear y Llorar,4VTTpwcAxVSQNzEZLi75d0,Déjalo
1058,Perrear y Llorar,4vlbjBSMqycZk6t4HVRpnC,No Quiere Enamorarse (Remix) [feat. Daddy Yankee]
1062,Reggae Classics,2Wv7ETWvaAmsQT2hk0Hk76,Lips of Wine
1067,Reggae Classics,0bJ4nQojefjNpeuZNkiLrX,Funky Kingston
1068,Reggae Classics,0jlpgMdHL9Ar7CXlePtaql,Could You Be Loved
1071,Reggae Classics,6jNKJ3tW2MOApL3cYMSj4L,Blackbird Singing
1076,Reggae Classics,4snbdgmZZH2Nqt3aIp5DqF,Swing Easy
1081,Reggae Classics,2ndv4sCWLXakWkpagG2CqH,Working On a Groovy Thing
1082,Reggae Classics,4aCsgwFhbZ8CmYAotK7W2B,Let Down
1085,Reggae Classics,7GUdxwA5wqhkJI5QaFynFn,Ba Ba Boom
1090,Reggae Classics,3CCm37PRX6o0SAzgzR2WiD,What Does It Take (To Win Your Love)
1092,Reggae Classics,10McHNtBiND3fSJMuLqJql,This Is Reggae Music
1094,Reggae Classics,3zyzxwicHmLEX19tqcmGGn,Book of Rules
1095,Reggae Classics,2C7V873vI6fomP10lVwcfm,Don't Give Up
1096,Reggae Classics,7cfILJJHW9ZSkbM2ywLhiN,Pressure Drop
1099,Reggae Classics,0ee3Dr3rH7NSxOVcmlbsHJ,"Get Up, Stand Up"
1105,Reggae Classics,1Pi38NzwTfdbvmi46pJLSx,Artibella
1109,Reggae Classics,2QKh6t4JnWeTnzQpkNXhzW,You Can Get It If You Really Want
1110,Reggae Classics,5WUAZZPnLetCOjdgTaHnLp,Broadway Jungle - 2000 Version
1111,Reggae Classics,5vWscUwJJSsIvKR0YJa8cV,Think About That
1112,Reggae Classics,4jUgVrUXUs4rSTAPJZUpEO,007 (Shanty Town)
1113,Reggae Classics,0czsQ1YOT71kdVfyFoTy3U,Your House
1114,Reggae Classics,6O4FoKdYi42CFjfd0MM04n,The Sun Stop Shining
1115,Reggae Classics,7056gVvC7P3PpltHgippd2,The Tide Is High - Stereo Version
1119,Reggae Classics,5uPYEStMW3KsXnnLV7iCTw,Johnny B. Goode - 2002 Remaster
1120,Sunshine Reggae,1EiEPGecNb0Ctfc8z6ialX,Sunshine
1121,Sunshine Reggae,0FQJrnW7nH6P2LJsPk4aqX,Make Love
1122,Sunshine Reggae,1MIoqrkFISWV3q3JvifC4S,Morning Is Coming (with Shaggy)
1123,Sunshine Reggae,0pHYQzbf7xJiSCn79w8Efb,Get Free
1124,Sunshine Reggae,4YzBQfeZtXKEQABl61rT6f,Dance My Stress Away (with Stephen Marley)
1126,Sunshine Reggae,6JRLFiX9NJSoRRKxowlBYr,Is This Love
1127,Sunshine Reggae,3Az8go9U06odZrgjboL8eV,Sounds of Summer (with Slightly Stoopid)
1129,Sunshine Reggae,1NMgDAdSgLbC58dW5nZfK2,As You Are - Shy FX Remix
1131,Sunshine Reggae,0vSNrXPYNh0o7HdSLgsdIY,"Justice (Get Up, Stand Up)"
1132,Sunshine Reggae,4bLXcbMmmM4aAuhALEfyD7,Chill Out
1133,Sunshine Reggae,5kG1ARHk8dli0bKiMN2oE6,Cupid - Deluxe Edition Version
1135,Sunshine Reggae,4UNm4SNzlMECtFnzX4Sfh0,Positive Vibration
1137,Sunshine Reggae,4DQttwipnILl88cru3BRZx,Night Nurse
1138,Sunshine Reggae,0NUnfqwO7g4jAijTRhrjGv,Circle of Peace
1140,Sunshine Reggae,6e5qQcoIR6S8OfTJnYGn1o,Running
1141,Sunshine Reggae,4clUohoKu1S7YGM8SuCMrs,Still Go a Dance
1142,Sunshine Reggae,0N3YUncgwE66V0vpRHhdjJ,Train - Mafia & Fluxy Remix
1144,Sunshine Reggae,7d9hxwSIVfxXDE0I3VlWBo,Smoke Marijuana
1145,Sunshine Reggae,317UXTC1xTbzDeuJ9u77q8,Wasted Energy (feat. Kaash Paige & Diamond Platnumz) - Remix
1148,Sunshine Reggae,4OXVBbmqS1YoLTHrYYimuw,Baltimore
1149,Sunshine Reggae,3D1rlKmZdpYUeMtRRLNawc,Let Me Live (feat. Anne-Marie & Mr Eazi)
1151,Sunshine Reggae,2UgSjzu38lH37a5mgAM4sW,Stronger in Love
1152,Sunshine Reggae,2yoxgmN6Z1YHzRkbOk9x5s,Close to Me
1154,Sunshine Reggae,10RokxYn1aqGPeKGT5Z1C3,Lucky (feat. Emily King)
1155,Sunshine Reggae,1uvhSFCX6bQrbLIWhQsWiQ,"New World (with Matisyahu, Bumpin Uglies, & The Elovaters)"
1156,Sunshine Reggae,2c8SxnR1Y9m7v5WnpfaoZp,Monde de fous
1158,Sunshine Reggae,0FsqhyyHNZJfK29IpHihMK,No Other Love (feat. Estelle)
